AÑO;MES;ID;EDIFICIO;DIRECCION;DISTRITO;BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_Contador_Verano;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;NO DATA
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASOFICINAS_CampoFutbol123;Externo;Energia activa; ;kWh;960
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASOFICINAS_Canones_Futbol1;Externo;Energia activa; ;kWh;43,40000000000009
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASOFICINAS_Oficinas;Externo;Energia activa; ;kWh;1093,800000000003
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASOFICINAS_Vestuario_Futbol;Externo;Energia activa; ;kWh;16,5
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_Cafeteria;Externo;Energia activa; ;kWh;217,4000000000001
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_Depuradora;Externo;Energia activa; ;kWh;20385,79999999999
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_Limpiafondos;Externo;Energia activa; ;kWh;0
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_Pistas_Polideportivas;Externo;Energia activa; ;kWh;723,3999999999978
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_Tenis;Externo;Energia activa; ;kWh;229,10000000000036
2020;8;844;CDM Orcasitas;AVENIDA RAFAELA YBARRA, 52 28026 MADRID;USERA;ZOFIO;439493.0177562982;4469717.279749393;-3.7127673625946;40.3758429603234;AMCDMORCASITASVERANO_Vestuarios_Verano;Externo;Energia activa; ;kWh;0
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia activa;Activa Interruptor Gral;kWh;53402
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Gas_General;Externo;Gas;Ninguno;m3/h;3275,9
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;17377
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_AL_Ext_EdVerano_Futbol11A;Externo;Energia activa; ;kWh;748,2999999999993
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_AL_Futbol11A;Externo;Energia activa; ;kWh;158,70000000000073
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Baculos_Galeria;Externo;Energia activa; ;kWh;321,4000000000001
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Climatizacion;Externo;Energia activa; ;kWh;229
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Depuradora_Verano;Externo;Energia activa; ;kWh;22307,100000000006
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Enfriadora;Externo;Energia activa; ;kWh;116,40000000000146
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Futbol11B_Arriba;Externo;Energia activa; ;kWh;216,4000000000001
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Futbol7_Futbol11B;Externo;Energia activa; ;kWh;283,2999999999993
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Maquinas_VeranoyBar;Externo;Energia activa; ;kWh;3415,7000000000007
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Oficina;Externo;Energia activa; ;kWh;49,59999999999991
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Piscina1_Verano;Externo;Energia activa; ;kWh;30740
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Piscina2_Invierno;Externo;Energia activa; ;kWh;22863
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_Vestuarios;Externo;Energia activa; ;kWh;2029,300000000003
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESPISCINA_AA_Oficinas;Externo;Energia activa; ;kWh;0
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESPISCINA_Calderas;Externo;Energia activa; ;kWh;9890,199999999983
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESPISCINA_Cuadro_Piscina;Externo;Energia activa; ;kWh;390
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESPISCINA_Depuradora_Invierno;Externo;Energia activa; ;kWh;7641,300000000003
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESPISCINA_Interruptor_General;Externo;Energia activa; ;kWh;21910
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESPISCINA_Oficina;Externo;Energia activa; ;kWh;170,30000000000018
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESPISCINA_Red_varios;Externo;Energia activa; ;kWh;574,2000000000007
2020;8;1937;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;CANILLAS;446721.93157391995;4479594.566547719;-3.628444;40.465317;AMCDMLARAGONESVERANO_AL_Ext_1y2;Externo;Energia activa; ;kWh;580,6000000000004
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_CT_General;Externo;Energia activa;Ninguno;kWh;33453
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Gas_Piscinas;Externo;Gas;Gas;m3/h;0
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_CT_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;3232
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHEFUTBOL_Futbol_CE1_Atletismo;Externo;Energia activa; ;kWh;18
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Pabellon2;Externo;Energia activa; ;kWh;2,1999999999970896
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Cafeteria;Externo;Energia activa; ;kWh;4442,899999999994
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Circuito_22;Externo;Energia activa; ;kWh;29
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Circuitos_15_18;Externo;Energia activa; ;kWh;4290
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Circuitos_19_21;Externo;Energia activa; ;kWh;38,09999999999991
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Circuitos_22_25;Externo;Energia activa; ;kWh;96,70999999999913
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Clima_Piscina50;Externo;Energia activa; ;kWh;0
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Depuradora_Piscina50;Externo;Energia activa; ;kWh;0,09999999997671694
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Educacion_Vial;Externo;Energia activa; ;kWh;34,79999999999927
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Gradas;Externo;Energia activa; ;kWh;0
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Gral_Piscina50;Externo;Energia activa; ;kWh;1051
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Grupo_Piscina50;Externo;Energia activa; ;kWh;0
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Maquinas_Verano;Externo;Energia activa; ;kWh;11336
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Pabellon_1;Externo;Energia activa; ;kWh;1000,8099999999977
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Paso_Carruajes;Externo;Energia activa; ;kWh;1068
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Pista_Patinaje_Hockey;Externo;Energia activa; ;kWh;1
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Pistas_Exteriores;Externo;Energia activa; ;kWh;97,59999999999854
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Pistas_Tenis;Externo;Energia activa; ;kWh;38
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Red_Piscina50;Externo;Energia activa; ;kWh;863,1999999999998
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_Vestuario_Verano;Externo;Energia activa; ;kWh;1541,2900000000009
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHEFUTBOL_Futbol_CE4;Externo;Energia activa; ;kWh;65,5
2020;8;631;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;LAS ÁGUILAS;434499.84950265626;4470564.279085384;-3.7716686725616;40.3830956005522;AMCDMALUCHEFUTBOL_Futbol_General;Externo;Energia activa; ;kWh;504
2020;8;853;Biblioteca Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;CORRALEJOS;449662.16337599175;4479050.269570401;-3.593721;40.460597;AMBIBGLORIAFUERTES_Electricidad_General;Externo;Energia activa; ;kWh;3964
2020;8;853;Biblioteca Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;CORRALEJOS;449662.16337599175;4479050.269570401;-3.593721;40.460597;AMBIBGLORIAFUERTES_Climatizacion;Externo;Energia activa; ;kWh;1420
2020;8;853;Biblioteca Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;CORRALEJOS;449662.16337599175;4479050.269570401;-3.593721;40.460597;AMBIBGLORIAFUERTES_Biblioteca;Externo;Energia activa; ;kWh;486
2020;8;850;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;444589.53016776644;4473440.919702573;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Electricidad_General;Externo;Energia activa;Activa Interruptor Gral;kWh;20038
2020;8;850;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;444589.53016776644;4473440.919702573;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Gas_General;Externo;Gas;Gas;m3/h;0
2020;8;850;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;444589.53016776644;4473440.919702573;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Electricidad_General;Externo;Energia reactiva;Reactiva tarifa 3.1A;kVAr;12336
2020;8;850;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;444589.53016776644;4473440.919702573;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Climatizacion;Externo;Energia activa; ;kWh;15468
2020;8;850;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;MEDIA LEGUA;444589.53016776644;4473440.919702573;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Clima_Sotano;Externo;Energia activa; ;kWh;278,3000000000029
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_Contador_General;Externo;Energia activa;Activa Contador Gral - Bus;kWh;NO DATA
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_Contador_General;Externo;Energia reactiva;Reactiva tarifa 6.1A;kVAr;NO DATA
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_Enfriadora3;Externo;Energia activa; ;kWh;23
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_Enfriadora4;Externo;Energia activa; ;kWh;0
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_Enfriadora5;Externo;Energia activa; ;kWh;41311
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_Enfriadora_EqTec;Externo;Energia activa; ;kWh;16072,5
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_Grp_Presion;Externo;Energia activa; ;kWh;667,5900000000038
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_Maq_Cubierta_A;Externo;Energia activa; ;kWh;54413
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_PL2SAI;Externo;Energia activa; ;kWh;1319,300000000003
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_PL2red;Externo;Energia activa; ;kWh;5770
2020;8;1131;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;LOS JERÓNIMOS;441294.0651701535;4474471.087269061;-3.6919909715652;40.4187965631925;AMCIBELES_F1_PL3SAI;Externo;Energia activa; ;kWh;280,59000000000015
